mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	1.5	0	0	3/8	3	1	Db.I{	Db	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	3/2	3/2	1.0	0	0	3/8	3	1	viio43(#2)/V	Db	I		viio43(#2)/V	vii	o	43	#2	V			o7	0	0	0, -3, 6, 8		6	0
2	2	5/2	5/2	0.5	1/4	1/4	3/8	3	1	viio43/V	Db	I		viio43/V	vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
3	3	3	3	1.5	0	0	3/8	3	1	V6	Db	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	4	9/2	9/2	1.0	0	0	3/8	3	1	viio43(#2)/IV	Db	I		viio43(#2)/IV	vii	o	43	#2	IV			o7	0	0	-2, -5, 4, 6		4	-2
4	4	11/2	11/2	0.5	1/4	1/4	3/8	3	1	viio43/IV	Db	I		viio43/IV	vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
5	5	6	6	1.5	0	0	3/8	3	1	IV6	Db	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
6	6	15/2	15/2	1.0	0	0	3/8	3	1	V2(#11)/iii	Db	I		V2(#11)/iii	V		2	#11	iii			Mm7	0	0	3, 5, 9, 6	11	5	3
6	6	17/2	17/2	0.5	1/4	1/4	3/8	3	1	V2/iii	Db	I		V2/iii	V		2		iii			Mm7	0	0	3, 5, 9, 6		5	3
7	7	9	9	0.75	0	0	3/8	3	1	iii6	Db	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
7	7	39/4	39/4	0.75	3/16	3/16	3/8	3	1	#viio43/ii	Db	I		#viio43/ii	#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
8	8	21/2	21/2	0.75	0	0	3/8	3	1	ii6	Db	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
8	8	45/4	45/4	0.75	3/16	3/16	3/8	3	1	V7	Db	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
9	9	12	12	0.75	0	0	3/8	3	1	I[I|IAC}{	Db	I	I	I	I					IAC	}{	M	0	0	0, 4, 1		0	0
9	9	51/4	51/4	0.75	3/16	3/16	3/8	3	1	viio65	Db	I	I	viio65	vii	o	65					o7	0	0	2, -1, -4, 5		5	2
10	10	27/2	27/2	0.75	0	0	3/8	3	1	vi6	Db	I	I	vi6	vi		6					m	0	0	0, 4, 3		3	0
10	10	57/4	57/4	0.75	3/16	3/16	3/8	3	1	#viio65/vi	Db	I	I	#viio65/vi	#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
