mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	14	53/2	53/2	1.0	0	0	2/4	3	1	viio2(2)/V	A	I		viio2(2)/V		vii	o	2	2	V			o7	0	0	-3, 1, 3, 0		6	-3
15	14	55/2	55/2	1.0	1/4	1/4	2/4	3	1	viio2/V	A	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
16	15	57/2	57/2	2.0	0	0	2/4	3	1	V7/V	A	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
17	16	61/2	61/2	1.5	0	0	2/4	3	1	#viio7/vi	A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
17	16	32	32	0.5	3/8	3/8	2/4	3	1	V2/ii	A	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
18	17	65/2	65/2	1.0	0	0	2/4	3	1	i6/ii	A	I		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
18	17	67/2	67/2	1.0	1/4	1/4	2/4	3	1	V43/ii	A	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
19	18	69/2	69/2	1.0	0	0	2/4	3	1	i(11)/ii	A	I		i(11)/ii		i			11	ii			m	0	0	2, -1, 3	1	2	2
19	18	71/2	71/2	0.5	1/4	1/4	2/4	3	1	i/ii	A	I		i/ii		i				ii			m	0	0	2, -1, 3		2	2
19	18	36	36	0.5	3/8	3/8	2/4	3	1	viio2/V	A	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
20	19	73/2	73/2	3.0	0	0	2/4	3	1	ii7	A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
21	20	79/2	79/2	0.5	1/4	1/4	2/4	3	1	V7(9)	A	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
21	20	40	40	0.5	3/8	3/8	2/4	3	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	21	81/2	81/2	1.0	0	0	2/4	3	1	I|PAC}{	A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
22	21	83/2	83/2	0.5	1/4	1/4	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	21	42	42	0.5	3/8	3/8	2/4	3	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
23	22	85/2	85/2	0.5	0	0	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	43	43	0.5	1/8	1/8	2/4	3	1	#viio6/vi	A	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
23	22	87/2	87/2	0.5	1/4	1/4	2/4	3	1	vi6	A	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
23	22	44	44	0.5	3/8	3/8	2/4	3	1	#viio43/ii	A	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
24	23	89/2	89/2	1.0	0	0	2/4	3	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	23	91/2	91/2	1.0	1/4	1/4	2/4	3	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	93/2	93/2	1.5	0	0	2/4	3	1	I|PAC}	A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
25	24	48	48	0.5	3/8	3/8	2/4	3	1	V{	A	I		V		V						{	M	0	0	1, 5, 2		1	1
26	25	97/2	97/2	1.0	0	0	2/4	3	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
26	25	99/2	99/2	1.0	1/4	1/4	2/4	3	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
27	26	101/2	101/2	0.5	0	0	2/4	3	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	26	51	51	1.5	1/8	1/8	2/4	3	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
28	27	105/2	105/2	1.5	0	0	2/4	3	1	iv	A	I		iv		iv							m	0	0	-1, -4, 0		-1	-1
28	27	54	54	2.0	3/8	3/8	2/4	3	1	i6	A	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
29	28	56	56	0.5	3/8	3/8	2/4	3	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
30	29	113/2	113/2	1.0	0	0	2/4	3	1	i6	A	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
30	29	115/2	115/2	1.5	1/4	1/4	2/4	3	1	bII/V	A	I		bII/V		bII				V			M	0	0	-4, 0, -3		-4	-4
31	30	59	59	0.5	1/8	1/8	2/4	3	1	V7/V	A	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
31	30	119/2	119/2	1.0	1/4	1/4	2/4	3	1	V}{	A	I		V		V						}{	M	0	0	1, 5, 2		1	1
32	31	121/2	121/2	0.5	0	0	2/4	3	1	i6	A	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
32	31	61	61	0.5	1/8	1/8	2/4	3	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
32	31	123/2	123/2	0.5	1/4	1/4	2/4	3	1	i6	A	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
32	31	62	62	0.5	3/8	3/8	2/4	3	1	bII6/V	A	I		bII6/V		bII		6		V			M	0	0	0, -3, -4		-4	0
33	32	125/2	125/2	0.5	0	0	2/4	3	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
33	32	63	63	0.5	1/8	1/8	2/4	3	1	It6	A	I		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
33	32	127/2	127/2	1.0	1/4	1/4	2/4	3	1	V|HC}	A	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
33	32	64	64	0.0	3/8	3/8	2/4	3	1	{	A	I										{		0	0				
34	33	129/2	129/2	2.0	0	0	2/4	3	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
35	34	133/2	133/2	0.5	0	0	2/4	3	1	I6(9)	A	I		I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
35	34	67	67	1.5	1/8	1/8	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	137/2	137/2	2.0	0	0	2/4	3	1	#viio43/vi	A	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
37	36	141/2	141/2	2.0	0	0	2/4	3	1	vi6	A	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
38	37	145/2	145/2	1.5	0	0	2/4	3	1	IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	74	74	0.5	3/8	3/8	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
39	38	149/2	149/2	1.0	0	0	2/4	3	1	viio2(2)/V	A	I		viio2(2)/V		vii	o	2	2	V			o7	0	0	-3, 1, 3, 0		6	-3
39	38	151/2	151/2	1.0	1/4	1/4	2/4	3	1	viio2/V	A	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
40	39	153/2	153/2	2.0	0	0	2/4	3	1	V7/V	A	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
41	40	157/2	157/2	1.5	0	0	2/4	3	1	#viio7/vi	A	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
41	40	80	80	0.5	3/8	3/8	2/4	3	1	V2/ii	A	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
42	41	161/2	161/2	1.0	0	0	2/4	3	1	i6/ii	A	I		i6/ii		i		6		ii			m	0	0	-1, 3, 2		2	-1
42	41	163/2	163/2	1.0	1/4	1/4	2/4	3	1	V43/ii	A	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
43	42	165/2	165/2	1.0	0	0	2/4	3	1	i/ii	A	I		i/ii		i				ii			m	0	0	2, -1, 3		2	2
43	42	167/2	167/2	1.0	1/4	1/4	2/4	3	1	viio2/V	A	I		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
44	43	169/2	169/2	3.0	0	0	2/4	3	1	ii7	A	I		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
45	44	175/2	175/2	0.5	1/4	1/4	2/4	3	1	V7(9)	A	I		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
45	44	88	88	0.5	3/8	3/8	2/4	3	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
46	45	177/2	177/2	0.5	0	0	2/4	3	1	I(9)	A	I		I(9)		I			9				M	0	0	0, 4, 1	2	0	0
46	45	89	89	0.5	1/8	1/8	2/4	3	1	I|PAC}{	A	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
46	45	179/2	179/2	0.5	1/4	1/4	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
46	45	90	90	0.5	3/8	3/8	2/4	3	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
47	46	181/2	181/2	0.5	0	0	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	91	91	0.5	1/8	1/8	2/4	3	1	#viio6/vi	A	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
47	46	183/2	183/2	0.5	1/4	1/4	2/4	3	1	vi6	A	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
47	46	92	92	0.5	3/8	3/8	2/4	3	1	#viio43/ii	A	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
48	47	185/2	185/2	1.0	0	0	2/4	3	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	47	187/2	187/2	1.0	1/4	1/4	2/4	3	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	189/2	189/2	1.0	0	0	2/4	3	1	I|PAC}	A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
49	48	191/2	191/2	1.0	1/4	1/4	2/4	3	1	V{	A	I		V		V						{	M	0	0	1, 5, 2		1	1
50	49	193/2	193/2	1.0	0	0	2/4	3	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
50	49	195/2	195/2	1.0	1/4	1/4	2/4	3	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
51	50	197/2	197/2	0.5	0	0	2/4	3	1	V43	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
51	50	99	99	1.5	1/8	1/8	2/4	3	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
52	51	201/2	201/2	1.5	0	0	2/4	3	1	IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	102	102	2.0	3/8	3/8	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
53	52	104	104	0.5	3/8	3/8	2/4	3	1	V	A	I		V		V							M	0	0	1, 5, 2		1	1
54	53	209/2	209/2	1.0	0	0	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
54	53	211/2	211/2	1.5	1/4	1/4	2/4	3	1	ii64/V	A	I		ii64/V		ii		64		V			m	0	0	4, 3, 0		3	4
55	54	107	107	0.5	1/8	1/8	2/4	3	1	V7/V	A	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
55	54	215/2	215/2	1.0	1/4	1/4	2/4	3	1	V}{	A	I		V		V						}{	M	0	0	1, 5, 2		1	1
56	55	217/2	217/2	1.0	0	0	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
56	55	219/2	219/2	1.5	1/4	1/4	2/4	3	1	ii64/V	A	I		ii64/V		ii		64		V			m	0	0	4, 3, 0		3	4
57	56	111	111	0.5	1/8	1/8	2/4	3	1	V7/V	A	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
57	56	223/2	223/2	1.0	1/4	1/4	2/4	3	1	V|HC}	A	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
57	56	112	112	0.0	3/8	3/8	2/4	3	1	{	A	I										{		0	0				
58	57	225/2	225/2	2.0	0	0	2/4	3	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	58	229/2	229/2	0.5	0	0	2/4	3	1	I6(9)	A	I		I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
59	58	115	115	1.5	1/8	1/8	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
60	59	233/2	233/2	2.0	0	0	2/4	3	1	V2/IV	A	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
61	60	237/2	237/2	2.0	0	0	2/4	3	1	IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
62	61	241/2	241/2	1.5	0	0	2/4	3	1	IV6	A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
62	61	122	122	0.5	3/8	3/8	2/4	3	1	IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	62	245/2	245/2	1.5	0	0	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
63	62	124	124	0.5	3/8	3/8	2/4	3	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
64	63	249/2	249/2	1.0	0	0	2/4	3	1	viio6(42)/V	A	I		viio6(42)/V		vii	o	6	42	V			o	0	0	5, 0, 1		6	5
64	63	251/2	251/2	0.5	1/4	1/4	2/4	3	1	viio6/V	A	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
64	63	126	126	0.5	3/8	3/8	2/4	3	1	V(64)	A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
65	64	253/2	253/2	1.5	0	0	2/4	3	1	V65/V	A	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
65	64	128	128	0.5	3/8	3/8	2/4	3	1	V2	A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
66	65	257/2	257/2	0.5	0	0	2/4	3	1	I6	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	65	129	129	0.5	1/8	1/8	2/4	3	1	V6	A	I		V6		V		6					M	0	0	5, 2, 1		1	5
66	65	259/2	259/2	0.5	1/4	1/4	2/4	3	1	I	A	I		I		I							M	0	0	0, 4, 1		0	0
66	65	130	130	0.5	3/8	3/8	2/4	3	1	#viio/vi	A	I		#viio/vi		#vii	o			vi			o	0	0	8, 5, 2		8	8
67	66	261/2	261/2	0.5	0	0	2/4	3	1	vi	A	I		vi		vi							m	0	0	3, 0, 4		3	3
67	66	131	131	0.5	1/8	1/8	2/4	3	1	V/vi	A	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
67	66	263/2	263/2	0.5	1/4	1/4	2/4	3	1	IV	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
67	66	132	132	0.5	3/8	3/8	2/4	3	1	V2/ii	A	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
68	67	265/2	265/2	1.0	0	0	2/4	3	1	ii6	A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
68	67	267/2	267/2	1.0	1/4	1/4	2/4	3	1	V7	A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	68	269/2	269/2	2.0	0	0	2/4	3	1	I|PAC}	A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
