mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	3	1	Eb.I{				Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	0	16	0.0	0.0	2.0	0.0
1	1	1/2	1/2	3/4	3	1	ii%2				Eb	I		ii%2	ii	%	2					%7	0	0	-3, -1, -4, -7		-1	-3	0	5	0.0	0.0	0.625	0.0
1	1	5/8	5/8	3/4	3	1	viio43/V	0	-9	/	Eb	I		viio43/V	vii	o	43		V			o7	0	0	-3, -6, 3, 0		3	-3	0	5	0.0	0.0	0.625	0.0
2	2	0	0	3/4	3	1	V6(2)				Eb	I		V6(2)	V		6	2				M	0	0	2, -1, 0		-2	2	0	9	0.0	0.0	1.25	0.0
2	2	1/4	1/4	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	18	0.0	0.0	2.5	0.0
3	3	0	0	3/4	3	1	IV6				Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	1	18	0.05263157894736842	0.0625	2.4375	0.025
3	3	1/2	1/2	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5	0.0
3	3	5/8	5/8	3/4	3	1	V65				Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.5	0.0
4	4	0	0	3/4	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.75	0.0
4	4	1/4	1/4	3/4	3	1	V43				Eb	I		V43	V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	2	6	0.25	0.1	0.9	0.1
4	4	1/2	1/2	3/4	3	1	I6(#11#2)				Eb	I		I6(#11#2)	I		6	#11#2				M	0	0	6, -2, -3	3	-3	6	1	4	0.2	0.125	0.875	0.125
5	5	0	0	3/4	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	1	4	0.2	0.125	0.875	0.125
5	5	1/4	1/4	3/4	3	1	ii65				Eb	I		ii65	ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	1	4	0.2	0.125	0.875	0.125
5	5	1/2	1/2	3/4	3	1	V7				Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	5	0.16666666666666666	0.125	1.0	0.1111111111111111
6	6	0	0	3/4	3	1	I|IAC}{				Eb	I		I	I					IAC	}{	M	0	0	-3, 1, -2		-3	-3	0	16	0.0	0.0	2.5	0.0
6	6	1/2	1/2	3/4	3	1	ii%2				Eb	I		ii%2	ii	%	2					%7	0	0	-3, -1, -4, -7		-1	-3	0	6	0.0	0.0	0.75	0.0
6	6	5/8	5/8	3/4	3	1	viio43/V	0	-9	/	Eb	I		viio43/V	vii	o	43		V			o7	0	0	-3, -6, 3, 0		3	-3	0	6	0.0	0.0	0.75	0.0
7	7	0	0	3/4	3	1	V6(2)				Eb	I		V6(2)	V		6	2				M	0	0	2, -1, 0		-2	2	0	10	0.0	0.0	1.5	0.0
7	7	1/4	1/4	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	20	0.0	0.0	3.0	0.0
8	8	0	0	3/4	3	1	IV6				Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	2	20	0.09090909090909091	0.125	2.875	0.041666666666666664
8	8	1/2	1/2	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	0.625	0.0
8	8	5/8	5/8	3/4	3	1	V65				Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	5	0.0	0.0	0.625	0.0
9	9	0	0	3/4	3	1	I}				Eb	I		I	I						}	M	0	0	-3, 1, -2		-3	-3	0	26	0.0	0.0	3.5	0.0
10	10	0	0	3/4	3	1	V2/V				Eb	I		V2/V	V		2		V			Mm7	0	0	-3, -1, 3, 0		-1	-3	0	12	0.0	0.0	1.5	0.0
10	10	1/4	1/4	3/4	3	1	I6/V				Eb	I		I6/V	I		6		V			M	0	0	2, -1, -2		-2	2	0	11	0.0	0.0	1.5	0.0
10	10	1/2	1/2	3/4	3	1	V65/V				Eb	I		V65/V	V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	9	0.0	0.0	1.25	0.0
11	11	0	0	3/4	3	1	I(#74#2)/V				Eb	I		I(#74#2)/V	I			#74#2	V			M	0	0	-2, 7, -3, -1	10	-2	-2	4	17	0.19047619047619047	0.5	2.5	0.16666666666666666
11	11	1/2	1/2	3/4	3	1	I/V				Eb	I		I/V	I				V			M	0	0	-2, 2, -1		-2	-2	0	11	0.0	0.0	1.5	0.0
12	12	0	0	3/4	3	1	ii6(11#72)/V				Eb	I		ii6(11#72)/V	ii		6	11#72	V			m	0	0	-3, 1, 2, 5	-1	0	-3	0	6	0.0	0.0	0.75	0.0
12	12	1/8	1/8	3/4	3	1	ii6/V				Eb	I		ii6/V	ii		6		V			m	0	0	-3, 1, 0		0	-3	1	6	0.14285714285714285	0.0625	0.6875	0.08333333333333333
12	12	1/4	1/4	3/4	3	1	V7(96)/V				Eb	I		V7(96)/V	V		7	96	V			Mm7	0	0	-1, 3, 2, -3	1	-1	-1	0	10	0.0	0.0	1.5	0.0
12	12	1/2	1/2	3/4	3	1	V7/V				Eb	I		V7/V	V		7		V			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	6	0.0	0.0	0.75	0.0
12	12	5/8	5/8	3/4	3	1	I/V|PAC}				Eb	I		I/V	I				V	PAC	}	M	0	0	-2, 2, -1		-2	-2	0	19	0.0	0.0	3.125	0.0
13	13	1/2	1/2	3/4	3	1	V2{				Eb	I		V2	V		2				{	Mm7	0	0	-4, -2, 2, -1		-2	-4	0	9	0.0	0.0	1.25	0.0
14	14	0	0	3/4	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	7	0.0	0.0	1.0	0.0
14	14	1/4	1/4	3/4	3	1	V43				Eb	I		V43	V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	4	0.0	0.0	0.5	0.0
14	14	3/8	3/8	3/4	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
14	14	1/2	1/2	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5625	0.0
14	14	5/8	5/8	3/4	3	1	V43/V	0	-9	/	Eb	I		V43/V	V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	4	0.0	0.0	0.4375	0.0
15	15	0	0	3/4	3	1	V(#74)				Eb	I		V(#74)	V			#74				M	0	0	-2, -3, -1	3	-2	-2	0	7	0.0	0.0	1.0	0.0
15	15	1/4	1/4	3/4	3	1	V				Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	7	0.0	0.0	1.0	0.0
15	15	1/2	1/2	3/4	3	1	V2				Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	12	0.0	0.0	1.75	0.0
16	16	0	0	3/4	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	12	0.0	0.0	1.75	0.0
16	16	1/4	1/4	3/4	3	1	V43				Eb	I		V43	V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	8	0.0	0.0	1.0	0.0
16	16	3/8	3/8	3/4	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.0	0.0
16	16	1/2	1/2	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	7	0.0	0.0	0.875	0.0
16	16	5/8	5/8	3/4	3	1	V43/V	0	-9	/	Eb	I		V43/V	V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	8	0.0	0.0	1.0	0.0
17	17	0	0	3/4	3	1	V(4)				Eb	I		V(4)	V			4				M	0	0	-2, -3, -1		-2	-2	0	12	0.0	0.0	1.75	0.0
17	17	1/4	1/4	3/4	3	1	V				Eb	I		V	V							M	0	0	-2, 2, -1		-2	-2	0	12	0.0	0.0	1.75	0.0
17	17	1/2	1/2	3/4	3	1	V2				Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	9	0.0	0.0	1.125	0.0
18	18	0	0	3/4	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	13	0.0	0.0	1.875	0.0
18	18	3/8	3/8	3/4	3	1	IV				Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	1	5	0.16666666666666666	0.0625	0.5625	0.1
18	18	1/2	1/2	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	0.625	0.0
18	18	5/8	5/8	3/4	3	1	V65				Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	5	0.0	0.0	0.625	0.0
19	19	0	0	3/4	3	1	I(9)				Eb	I		I(9)	I			9				M	0	0	-3, 1, -2	-1	-3	-3	0	9	0.0	0.0	1.5	0.0
19	19	1/4	1/4	3/4	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	8	0.0	0.0	1.0	0.0
19	19	1/2	1/2	3/4	3	1	I(7)				Eb	I		I(7)	I			7				M	0	0	-3, 1, -2	2	-3	-3	0	9	0.0	0.0	1.25	0.0
20	20	0	0	3/4	3	1	iv6/iii				Eb	I		iv6/iii	iv		6		iii			m	0	0	-3, 1, 0		0	-3	0	16	0.0	0.0	2.5	0.0
20	20	1/2	1/2	3/4	3	1	#viio2/iii				Eb	I		#viio2/iii	#vii	o	2		iii			o7	0	0	-3, 6, 3, 0		6	-3	0	5	0.0	0.0	0.625	0.0
20	20	5/8	5/8	3/4	3	1	iv6/iii				Eb	I		iv6/iii	iv		6		iii			m	0	0	-3, 1, 0		0	-3	0	5	0.0	0.0	0.625	0.0
21	21	0	0	3/4	3	1	V7(6)/iii				Eb	I		V7(6)/iii	V		7	6	iii			Mm7	0	0	2, 6, -2, 0		2	2	0	8	0.0	0.0	1.25	0.0
21	21	1/4	1/4	3/4	3	1	V7/iii				Eb	I		V7/iii	V		7		iii			Mm7	0	0	2, 6, 3, 0		2	2	0	16	0.0	0.0	2.5	0.0
22	22	0	0	3/4	3	1	iv6/iii				Eb	I		iv6/iii	iv		6		iii			m	0	0	-3, 1, 0		0	-3	0	17	0.0	0.0	2.5	0.0
22	22	1/2	1/2	3/4	3	1	iv6(#11)/iii				Eb	I		iv6(#11)/iii	iv		6	#11	iii			m	0	0	-3, 1, 0	6	0	-3	0	5	0.0	0.0	0.625	0.0
22	22	5/8	5/8	3/4	3	1	iv6/iii				Eb	I		iv6/iii	iv		6		iii			m	0	0	-3, 1, 0		0	-3	0	5	0.0	0.0	0.625	0.0
23	23	0	0	3/4	3	1	#viio2/iii				Eb	I		#viio2/iii	#vii	o	2		iii			o7	0	0	-3, 6, 3, 0		6	-3	0	14	0.0	0.0	2.5	0.0
23	23	1/2	1/2	3/4	3	1	V7/IV				Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	8	0.0	0.0	1.25	0.0
24	24	0	0	3/4	3	1	IV(9)				Eb	I		IV(9)	IV			9				M	0	0	-4, 0, -3	-2	-4	-4	0	9	0.0	0.0	1.375	0.0
24	24	1/4	1/4	3/4	3	1	IV				Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	2	7	0.2222222222222222	0.25	0.875	0.2222222222222222
24	24	1/2	1/2	3/4	3	1	iv6/vi				Eb	I		iv6/vi	iv		6		vi			m	0	0	-4, 0, -1		-1	-4	0	10	0.0	0.0	1.25	0.0
25	25	0	0	3/4	3	1	V7(4)/vi				Eb	I		V7(4)/vi	V		7	4	vi			Mm7	0	0	1, 0, 2, -1		1	1	0	9	0.0	0.0	1.25	0.0
25	25	1/4	1/4	3/4	3	1	V7/vi				Eb	I		V7/vi	V		7		vi			Mm7	0	0	1, 5, 2, -1		1	1	0	13	0.0	0.0	1.75	0.0
25	25	5/8	5/8	3/4	3	1	iv6/vi				Eb	I		iv6/vi	iv		6		vi			m	0	0	-4, 0, -1		-1	-4	1	22	0.043478260869565216	0.125	3.0	0.04
26	26	1/2	1/2	3/4	3	1	#viio2/vi				Eb	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-4, 5, 2, -1		5	-4	0	5	0.0	0.0	0.625	0.0
26	26	5/8	5/8	3/4	3	1	iv6/vi				Eb	I		iv6/vi	iv		6		vi			m	0	0	-4, 0, -1		-1	-4	0	6	0.0	0.0	0.625	0.0
27	27	0	0	3/4	3	1	#viio2/vi				Eb	I		#viio2/vi	#vii	o	2		vi			o7	0	0	-4, 5, 2, -1		5	-4	0	17	0.0	0.0	2.5	0.0
27	27	1/2	1/2	3/4	3	1	V2				Eb	I		V2	V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	0	9	0.0	0.0	1.25	0.0
28	28	0	0	3/4	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	16	0.0	0.0	2.5	0.0
28	28	1/2	1/2	3/4	3	1	IV				Eb	I		IV	IV							M	0	0	-4, 0, -3		-4	-4	2	8	0.2	0.25	1.0	0.2
29	29	0	0	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	0.625	0.0
29	29	1/8	1/8	3/4	3	1	V65				Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	5	0.0	0.0	0.625	0.0
29	29	1/4	1/4	3/4	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	1	13	0.07142857142857142	0.125	1.75	0.06666666666666667
29	29	5/8	5/8	3/4	3	1	V7/IV				Eb	I		V7/IV	V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	0	4	0.0	0.0	0.5	0.0
30	30	0	0	3/4	3	1	IV(9)				Eb	I		IV(9)	IV			9				M	0	0	-4, 0, -3	-2	-4	-4	0	11	0.0	0.0	1.875	0.0
30	30	3/8	3/8	3/4	3	1	ii7				Eb	I		ii7	ii		7					mm7	0	0	-1, -4, 0, -3		-1	-1	0	5	0.0	0.0	0.625	0.0
30	30	1/2	1/2	3/4	3	1	V7				Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	8	0.2	0.25	1.0	0.2
31	31	0	0	3/4	3	1	I[I|PAC}{				Eb	I	I	I	I					PAC	}{	M	0	0	-3, 1, -2		-3	-3	0	14	0.0	0.0	2.125	0.0
31	31	1/2	1/2	3/4	3	1	viio6				Eb	I	I	viio6	vii	o	6					o	0	0	-1, -4, 2		2	-1	1	3	0.25	0.125	0.375	0.25
31	31	5/8	5/8	3/4	3	1	viio43/V]	0	-9	/	Eb	I	I	viio43/V	vii	o	43		V			o7	0	0	-3, -6, 3, 0		3	-3	0	4	0.0	0.0	0.5	0.0
32	32	0	0	3/4	3	1	V6(2)				Eb	I		V6(2)	V		6	2				M	0	0	2, -1, 0		-2	2	0	9	0.0	0.0	1.25	0.0
32	32	1/4	1/4	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	16	0.0	0.0	2.5	0.0
33	33	0	0	3/4	3	1	IV6				Eb	I		IV6	IV		6					M	0	0	0, -3, -4		-4	0	1	18	0.05263157894736842	0.0625	2.4375	0.025
33	33	1/2	1/2	3/4	3	1	V6				Eb	I		V6	V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.5	0.0
33	33	5/8	5/8	3/4	3	1	V65				Eb	I		V65	V		65					Mm7	0	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.5	0.0
34	34	0	0	3/4	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.75	0.0
34	34	1/4	1/4	3/4	3	1	V43				Eb	I		V43	V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	2	7	0.2222222222222222	0.1	1.15	0.08
34	34	1/2	1/2	3/4	3	1	I6(#11#2)	0	-9	/	Eb	I		I6(#11#2)	I		6	#11#2				M	0	0	6, -2, -3	3	-3	6	1	4	0.2	0.125	0.875	0.125
35	35	0	0	3/4	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	1	4	0.2	0.125	0.875	0.125
