mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
6	6	3/4	3/4	4/4	3	1	V43/V					F	I		V43/V	V		43		V			Mm7	0	0	2, -1, 1, 5		1	2	0	5	0.0	0.0	0.625	0.0
7	7	0	0	4/4	3	1	V(64)					F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	8	0.0	0.0	0.875	0.0
7	7	1/2	1/2	4/4	3	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	0.875	0.0
8	8	0	0	4/4	3	1	I|IAC}					F	I		I	I					IAC	}	M	0	0	-1, 3, 0		-1	-1	0	39	0.0	0.0	2.25	0.0
9	9	1/2	1/2	4/4	3	1	V2/V					F	I		V2/V	V		2		V			Mm7	0	0	-1, 1, 5, 2		1	-1	0	14	0.0	0.0	2.0	0.0
10	10	0	0	4/4	3	1	V6(#72)					F	I		V6(#72)	V		6	#72				M	0	0	4, 1, 2, 5		0	4	0	13	0.0	0.0	1.0	0.0
10	10	1/2	1/2	4/4	3	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	14	0.0	0.0	2.0	0.0
11	11	0	0	4/4	3	1	IV6					F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	25	0.0	0.0	2.625	0.0
12	12	0	0	4/4	3	1	I64					F	I		I64	I		64					M	0	0	0, -1, 3		-1	0	0	22	0.0	0.0	2.5	0.0
13	13	0	0	4/4	3	1	ii65					F	I		ii65	ii		65					mm7	0	0	-2, 2, -1, 1		1	-2	0	10	0.0	0.0	0.75	0.0
13	13	1/2	1/2	4/4	3	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	0.75	0.0
14	14	0	0	4/4	3	1	V65/vi}					F	I		V65/vi	V		65		vi		}	Mm7	0	0	7, 4, 1, 3		3	7	0	21	0.0	0.0	2.0	0.0
15	15	0	0	4/4	3	1	viio65/V					F	I		viio65/V	vii	o	65		V			o7	0	0	2, -1, -4, 5		5	2	0	22	0.0	0.0	1.0	0.0
15	15	1/2	1/2	4/4	3	1	V65					F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	16	0.0	0.0	1.0	0.0
16	16	0	0	4/4	3	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	15	0.0	0.0	1.375	0.0
16	16	3/4	3/4	4/4	3	1	V2/V					F	I		V2/V	V		2		V			Mm7	0	0	-1, 1, 5, 2		1	-1	0	7	0.0	0.0	1.0	0.0
17	17	0	0	4/4	3	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	14	0.0	0.0	1.375	0.0
17	17	3/4	3/4	4/4	3	1	V65/V/V					F	I		V65/V/V	V		65		V/V			Mm7	0	0	6, 3, 0, 2		2	6	0	8	0.0	0.0	1.125	0.0
18	18	0	0	4/4	3	1	V7(13)/V					F	I		V7(13)/V	V		7	13	V			Mm7	0	0	1, 5, 2, -1	4	1	1	0	15	0.0	0.0	1.0	0.0
18	18	1/2	1/2	4/4	3	1	V7/V					F	I		V7/V	V		7		V			Mm7	0	0	1, 5, 2, -1		1	1	1	9	0.1	0.125	1.5	0.07692307692307693
19	19	0	0	4/4	3	1	I/V|PAC}					F	I		I/V	I				V	PAC	}	M	0	0	0, 4, 1		0	0	0	14	0.0	0.0	1.375	0.0
19	19	3/4	3/4	4/4	3	1	I6/V{					F	I		I6/V	I		6		V		{	M	0	0	4, 1, 0		0	4	0	6	0.0	0.0	0.75	0.0
20	20	0	0	4/4	3	1	viio6(2)/V					F	I		viio6(2)/V	vii	o	6	2	V			o	0	0	2, -1, 0		5	2	0	17	0.0	0.0	1.25	0.0
20	20	1/2	1/2	4/4	3	1	viio6/V					F	I		viio6/V	vii	o	6		V			o	0	0	2, -1, 5		5	2	0	6	0.0	0.0	0.75	0.0
20	20	3/4	3/4	4/4	3	1	IV6					F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	6	0.0	0.0	0.75	0.0
21	21	0	0	4/4	3	1	V65					F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	7	0.0	0.0	0.5	0.0
21	21	1/4	1/4	4/4	3	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	10	0.0	0.0	0.75	0.0
21	21	1/2	1/2	4/4	3	1	iii6					F	I		iii6	iii		6					m	0	0	0, 4, 3		3	0	0	6	0.0	0.0	0.75	0.0
21	21	3/4	3/4	4/4	3	1	iii64	-1	-6	/		F	I		iii64	iii		64					m	0	0	4, 3, 0		3	4	0	5	0.0	0.0	0.625	0.0
22	22	0	0	4/4	3	1	V/iii					F	I		V/iii	V				iii			M	0	0	4, 8, 5		4	4	0	5	0.0	0.0	0.45	0.0
22	22	1/4	1/4	4/4	3	1	V7/iii					F	I		V7/iii	V		7		iii			Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.45	0.0
22	22	1/2	1/2	4/4	3	1	V(6)/iii					F	I		V(6)/iii	V			6	iii			M	0	0	4, 8, 0		4	4	0	5	0.0	0.0	0.45	0.0
22	22	3/4	3/4	4/4	3	1	V7/iii					F	I		V7/iii	V		7		iii			Mm7	0	0	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.45	0.0
23	23	0	0	4/4	3	1	i/iii|IAC}					F	I		i/iii	i				iii	IAC	}	m	0	0	3, 0, 4		3	3	0	20	0.0	0.0	1.75	0.0
24	24	0	0	4/4	3	1	viio6(2)/V					F	I		viio6(2)/V	vii	o	6	2	V			o	0	0	2, -1, 0		5	2	0	14	0.0	0.0	1.0	0.0
24	24	1/2	1/2	4/4	3	1	viio6/V					F	I		viio6/V	vii	o	6		V			o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.5	0.0
24	24	3/4	3/4	4/4	3	1	IV6					F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	7	0.0	0.0	1.0	0.0
25	25	0	0	4/4	3	1	V65					F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	13	0.0	0.0	1.0	0.0
25	25	1/2	1/2	4/4	3	1	iii6					F	I		iii6	iii		6					m	0	0	0, 4, 3		3	0	0	7	0.0	0.0	1.0	0.0
25	25	3/4	3/4	4/4	3	1	iii64					F	I		iii64	iii		64					m	0	0	4, 3, 0		3	4	0	6	0.0	0.0	0.875	0.0
26	26	0	0	4/4	3	1	V7/iii					F	I		V7/iii	V		7		iii			Mm7	0	0	4, 8, 5, 2		4	4	0	11	0.0	0.0	1.0	0.0
26	26	1/2	1/2	4/4	3	1	V7(#964)/iii					F	I		V7(#964)/iii	V		7	#964	iii			Mm7	0	0	4, 3, 0, 2	6	4	4	0	6	0.0	0.0	0.5	0.0
26	26	3/4	3/4	4/4	3	1	V7/iii					F	I		V7/iii	V		7		iii			Mm7	0	0	4, 8, 5, 2		4	4	0	6	0.0	0.0	0.5	0.0
27	27	0	0	4/4	3	1	i/iii|IAC}					F	I		i/iii	i				iii	IAC	}	m	0	0	3, 0, 4		3	3	0	13	0.0	0.0	1.375	0.0
27	27	3/4	3/4	4/4	3	1	#viio43/ii{					F	I		#viio43/ii	#vii	o	43		ii		{	o7	0	0	0, -3, 6, 3		6	0	0	5	0.0	0.0	0.5	0.0
28	28	0	0	4/4	3	1	ii6					F	I		ii6	ii		6					m	0	0	-2, 2, 1		1	-2	0	5	0.0	0.0	0.5	0.0
28	28	1/4	1/4	4/4	3	1	V43/ii					F	I		V43/ii	V		43		ii			Mm7	0	0	3, 0, 2, 6		2	3	0	6	0.0	0.0	0.5	0.0
28	28	1/2	1/2	4/4	3	1	ii					F	I		ii	ii							m	0	0	1, -2, 2		1	1	0	7	0.0	0.0	0.5	0.0
28	28	3/4	3/4	4/4	3	1	ii2					F	I		ii2	ii		2					mm7	0	0	-1, 1, -2, 2		1	-1	0	7	0.0	0.0	0.5	0.0
29	29	0	0	4/4	3	1	V65(9)					F	I		V65(9)	V		65	9				Mm7	0	0	4, 1, -2, 0	2	0	4	0	13	0.0	0.0	1.0	0.0
29	29	1/2	1/2	4/4	3	1	V65					F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	2	0.0	0.0	0.375	0.0
29	29	3/4	3/4	4/4	3	1	I6					F	I		I6	I		6					M	0	0	3, 0, -1		-1	3	0	1	0.0	0.0	0.25	0.0
30	30	0	0	4/4	3	1	ii					F	I		ii	ii							m	0	0	1, -2, 2		1	1	0	7	0.0	0.0	0.5	0.0
30	30	1/4	1/4	4/4	3	1	ii2					F	I		ii2	ii		2					mm7	0	0	-1, 1, -2, 2		1	-1	0	7	0.0	0.0	0.5	0.0
30	30	1/2	1/2	4/4	3	1	V65					F	I		V65	V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	7	0.0	0.0	0.5	0.0
30	30	3/4	3/4	4/4	3	1	ii43					F	I		ii43	ii		43					mm7	0	0	2, -1, 1, -2		1	2	0	7	0.0	0.0	0.5	0.0
31	31	0	0	4/4	3	1	V7|HC}					F	I		V7	V		7			HC	}	Mm7	0	0	0, 4, 1, -2		0	0	0	22	0.0	0.0	2.5	0.0
32	32	0	0	4/4	3	1	I					F	I		I	I							M	0	0	-1, 3, 0		-1	-1	0	16	0.0	0.0	1.0	0.0
32	32	1/2	1/2	4/4	3	1	viio43(11)/V					F	I		viio43(11)/V	vii	o	43	11	V			o7	0	0	-1, -4, 5, 2	4	5	-1	0	8	0.0	0.0	0.5	0.0
32	32	3/4	3/4	4/4	3	1	viio43/V					F	I		viio43/V	vii	o	43		V			o7	0	0	-1, -4, 5, 2		5	-1	0	8	0.0	0.0	0.5	0.0
33	33	0	0	4/4	3	1	V6(#72)					F	I		V6(#72)	V		6	#72				M	0	0	4, 1, 2, 5		0	4	0	13	0.0	0.0	1.0	0.0
33	33	1/2	1/2	4/4	3	1	V					F	I		V	V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
33	33	3/4	3/4	4/4	3	1	IV6					F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	6	0.0	0.0	0.875	0.0
34	34	0	0	4/4	3	1	V(64)					F	I		V(64)	V			64				M	0	0	0, -1, 3		0	0	0	7	0.0	0.0	0.5	0.0
34	34	1/4	1/4	4/4	3	1	viio7/V					F	I		viio7/V	vii	o	7		V			o7	0	0	5, 2, -1, -4		5	5	0	7	0.0	0.0	0.5	0.0
34	34	1/2	1/2	4/4	3	1	V7(64)					F	I		V7(64)	V		7	64				Mm7	0	0	0, -1, 3, -2		0	0	0	7	0.0	0.0	0.5	0.0
34	34	3/4	3/4	4/4	3	1	V7(6)					F	I		V7(6)	V		7	6				Mm7	0	0	0, 4, 3, -2		0	0	0	7	0.0	0.0	0.5	0.0
35	35	0	0	4/4	3	1	I|PAC}				1	F	I		I	I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	14	0.0	0.0	1.375	0.0
35	35	3/4	3/4	4/4	3	1	viio43/V{				1	F	I		viio43/V	vii	o	43		V		{	o7	0	0	-1, -4, 5, 2		5	-1	0	7	0.0	0.0	0.875	0.0
36	35	0	0	4/4	3	1	I|PAC}				2	F	I		I	I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	14	0.0	0.0	1.375	0.0
36	35	3/4	3/4	4/4	3	1	viio43/V{				2	F	I		viio43/V	vii	o	43		V		{	o7	0	0	-1, -4, 5, 2		5	-1	0	5	0.0	0.0	0.625	0.0
37	36	0	0	4/4	3	1	V6(#72)					F	I		V6(#72)	V		6	#72				M	0	0	4, 1, 2, 5		0	4	0	7	0.0	0.0	0.5	0.0
37	36	1/4	1/4	4/4	3	1	V6					F	I		V6	V		6					M	0	0	4, 1, 0		0	4	0	7	0.0	0.0	0.625	0.0
37	36	3/4	3/4	4/4	3	1	IV6					F	I		IV6	IV		6					M	0	0	2, -1, -2		-2	2	0	7	0.0	0.0	0.875	0.0
38	37	0	0	4/4	3	1	#viio7/vi					F	I		#viio7/vi	#vii	o	7		vi			o7	0	0	7, 4, 1, -2		7	7	0	8	0.0	0.0	0.25	0.0
38	37	1/4	1/4	4/4	3	1	viio65/V					F	I		viio65/V	vii	o	65		V			o7	0	0	2, -1, -4, 5		5	2	0	8	0.0	0.0	0.25	0.0
38	37	1/2	1/2	4/4	3	1	V7(4)					F	I		V7(4)	V		7	4				Mm7	0	0	0, -1, 1, -2		0	0	0	6	0.0	0.0	0.25	0.0
38	37	3/4	3/4	4/4	3	1	V7					F	I		V7	V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	6	0.0	0.0	0.25	0.0
39	38	0	0	4/4	3	1	I|PAC}					F	I		I	I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	14	0.0	0.0	0.625	0.0
