mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
17	16	1/2	1/2	3/4	3	1	V7/vi{					Ab	I		V7/vi		V		7		vi		{	Mm7	0	0	0, 4, 1, -2		0	0	0	9	0.0	0.0	1.125	0.0
18	17	0	0	3/4	3	1	IV					Ab	I		IV		IV							M	0	0	-5, -1, -4		-5	-5	0	5	0.0	0.0	0.625	0.0
18	17	1/8	1/8	3/4	3	1	viio43					Ab	I		viio43		vii	o	43					o7	0	0	-5, -8, 1, -2		1	-5	0	5	0.0	0.0	0.625	0.0
18	17	1/4	1/4	3/4	3	1	I6					Ab	I		I6		I		6					M	0	0	0, -3, -4		-4	0	0	5	0.0	0.0	0.625	0.0
18	17	3/8	3/8	3/4	3	1	#viio43/ii					Ab	I		#viio43/ii		#vii	o	43		ii			o7	0	0	-3, -6, 3, 0		3	-3	0	5	0.0	0.0	0.625	0.0
18	17	1/2	1/2	3/4	3	1	ii6					Ab	I		ii6		ii		6					m	0	0	-5, -1, -2		-2	-5	0	5	0.0	0.0	0.625	0.0
18	17	5/8	5/8	3/4	3	1	V64/ii					Ab	I		V64/ii		V		64		ii			M	0	0	0, -1, 3		-1	0	0	5	0.0	0.0	0.625	0.0
19	18	0	0	3/4	3	1	ii					Ab	I		ii		ii							m	0	0	-2, -5, -1		-2	-2	0	14	0.0	0.0	2.5	0.0
19	18	1/2	1/2	3/4	3	1	ii2					Ab	I		ii2		ii		2					mm7	0	0	-4, -2, -5, -1		-2	-4	0	11	0.0	0.0	1.5	0.0
20	19	0	0	3/4	3	1	V65					Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	0	11	0.0	0.0	1.375	0.0
20	19	1/4	1/4	3/4	3	1	ii2					Ab	I		ii2		ii		2					mm7	0	0	-4, -2, -5, -1		-2	-4	1	18	0.05263157894736842	0.125	2.375	0.05
21	20	0	0	3/4	3	1	V65(13)					Ab	I		V65(13)		V		65	13				Mm7	0	0	1, -2, -5, -3	0	-3	1	0	9	0.0	0.0	1.25	0.0
21	20	1/4	1/4	3/4	3	1	V65}					Ab	I		V65		V		65				}	Mm7	0	0	1, -2, -5, -3		-3	1	0	5	0.0	0.0	0.625	0.0
21	20	3/8	3/8	3/4	3	1	I{					Ab	I		I		I						{	M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.5	0.0
21	20	1/2	1/2	3/4	3	1	viio6					Ab	I		viio6		vii	o	6					o	0	0	-2, -5, 1		1	-2	0	4	0.0	0.0	0.5	0.0
21	20	5/8	5/8	3/4	3	1	viio/IV	0	-9	/		Ab	I		viio/IV		vii	o			IV			o	0	0	0, -3, -6		0	0	0	4	0.0	0.0	0.5	0.0
22	21	0	0	3/4	3	1	I[IV64				vi6	Ab	I	I	IV64		IV		64					M	0	0	-4, -5, -1		-5	-4	2	5	0.2857142857142857	0.25	2.25	0.1
22	21	1/4	1/4	3/4	3	1	viio64/V					Ab	I	I	viio64/V		vii	o	64		V			o	0	0	-4, 2, -1		2	-4	0	3	0.0	0.0	0.375	0.0
22	21	3/8	3/8	3/4	3	1	viio43					Ab	I	I	viio43		vii	o	43					o7	0	0	-5, -8, 1, -2		1	-5	2	6	0.25	0.25	0.75	0.25
22	21	5/8	5/8	3/4	3	1	viio65					Ab	I	I	viio65		vii	o	65					o7	0	0	-2, -5, -8, 1		1	-2	2	8	0.2	0.75	1.5	0.3333333333333333
23	22	1/4	1/4	3/4	3	1	I]}{					Ab	I	I	I		I						}{	M	0	0	-4, 0, -3		-4	-4	0	7	0.0	0.0	0.875	0.0
23	22	1/2	1/2	3/4	3	1	vi7					Ab	I		vi7		vi		7					mm7	0	0	-1, -4, 0, -3		-1	-1	0	3	0.0	0.0	0.375	0.0
23	22	5/8	5/8	3/4	3	1	V6					Ab	I		V6		V		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
24	23	0	0	3/4	3	1	vi6					Ab	I		vi6		vi		6					m	0	0	-4, 0, -1		-1	-4	1	3	0.25	0.125	0.375	0.25
24	23	1/8	1/8	3/4	3	1	viio2/V					Ab	I		viio2/V		vii	o	2		V			o7	0	0	-7, 2, -1, -4		2	-7	0	5	0.0	0.0	0.625	0.0
24	23	1/4	1/4	3/4	3	1	V(9#7b64)					Ab	I		V(9#7b64)		V			9#7b64				M	0	0	-3, -4, -7	-1, 2	-3	-3	0	18	0.0	0.0	4.625	0.0
25	24	1/4	1/4	3/4	3	1	V|HC}					Ab	I		V		V					HC	}	M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.625	0.0
25	24	3/8	3/8	3/4	3	1	I{					Ab	I		I		I						{	M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.5	0.0
25	24	1/2	1/2	3/4	3	1	viio6					Ab	I		viio6		vii	o	6					o	0	0	-2, -5, 1		1	-2	1	3	0.25	0.125	0.375	0.25
25	24	5/8	5/8	3/4	3	1	viio/IV	0	-9	/		Ab	I		viio/IV		vii	o			IV			o	0	0	0, -3, -6		0	0	1	3	0.25	0.125	0.375	0.25
26	25	0	0	3/4	3	1	IV					Ab	I		IV		IV							M	0	0	-5, -1, -4		-5	-5	3	4	0.42857142857142855	0.375	0.875	0.3
26	25	1/4	1/4	3/4	3	1	viio6/V					Ab	I		viio6/V		vii	o	6		V			o	0	0	-1, -4, 2		2	-1	0	4	0.0	0.0	0.5	0.0
26	25	3/8	3/8	3/4	3	1	V65					Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	0	5	0.0	0.0	0.625	0.0
26	25	1/2	1/2	3/4	3	1	I					Ab	I		I		I							M	0	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.625	0.0
26	25	5/8	5/8	3/4	3	1	V43					Ab	I		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	5	0.0	0.0	0.625	0.0
27	26	0	0	3/4	3	1	I6					Ab	I		I6		I		6					M	0	0	0, -3, -4		-4	0	0	5	0.0	0.0	0.75	0.0
27	26	1/8	1/8	3/4	3	1	V65/IV					Ab	I		V65/IV		V		65		IV			Mm7	0	0	0, -3, -6, -4		-4	0	0	5	0.0	0.0	0.625	0.0
27	26	1/4	1/4	3/4	3	1	IV					Ab	I		IV		IV							M	0	0	-5, -1, -4		-5	-5	0	6	0.0	0.0	0.75	0.0
27	26	3/8	3/8	3/4	3	1	I64					Ab	I		I64		I		64					M	0	0	-3, -4, 0		-4	-3	0	6	0.0	0.0	0.75	0.0
27	26	1/2	1/2	3/4	3	1	ii43					Ab	I		ii43		ii		43					mm7	0	0	-1, -4, -2, -5		-2	-1	0	6	0.0	0.0	0.75	0.0
27	26	5/8	5/8	3/4	3	1	ii7					Ab	I		ii7		ii		7					mm7	0	0	-2, -5, -1, -4		-2	-2	0	5	0.0	0.0	0.625	0.0
28	27	0	0	3/4	3	1	V(64)					Ab	I		V(64)		V			64				M	0	0	-3, -4, 0		-3	-3	2	11	0.15384615384615385	0.375	3.5	0.0967741935483871
28	27	5/8	5/8	3/4	3	1	V7					Ab	I		V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	3	0.0	0.0	0.375	0.0
29	28	0	0	3/4	3	1	I[I|PAC}{					Ab	I	I	I		I					PAC	}{	M	0	0	-4, 0, -3		-4	-4	0	10	0.0	0.0	1.625	0.0
29	28	1/2	1/2	3/4	3	1	viio(+2)					Ab	I	I	viio(+2)		vii	o		+2				o	0	0	1, -2, -5	-4	1	1	0	5	0.0	0.0	0.625	0.0
29	28	5/8	5/8	3/4	3	1	V7/IV	0	-9	/		Ab	I	I	V7/IV		V		7		IV			Mm7	0	0	-4, 0, -3, -6		-4	-4	0	5	0.0	0.0	0.625	0.0
30	29	0	0	3/4	3	1	IV64					Ab	I	I	IV64		IV		64					M	0	0	-4, -5, -1		-5	-4	0	5	0.0	0.0	0.625	0.0
30	29	1/8	1/8	3/4	3	1	V					Ab	I	I	V		V							M	0	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
30	29	1/4	1/4	3/4	3	1	IV64					Ab	I	I	IV64		IV		64					M	0	0	-4, -5, -1		-5	-4	0	6	0.0	0.0	1.5	0.0
30	29	1/2	1/2	3/4	3	1	viio43					Ab	I	I	viio43		vii	o	43					o7	0	0	-5, -8, 1, -2		1	-5	1	5	0.16666666666666666	0.25	1.25	0.16666666666666666
31	30	0	0	3/4	3	1	I]}					Ab	I	I	I		I						}	M	0	0	-4, 0, -3		-4	-4	0	26	0.0	0.0	9.25	0.0
