mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	6/8	3	1	Eb.I{				Eb	I		I	I						{	M	0	0	-3, 1, -2		-3	-3	0	21	0.0	0.0	1.5625	0.0
2	2	0	0	6/8	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	21	0.0	0.0	1.5625	0.0
3	3	0	0	6/8	3	1	I64				Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3	-2	0	11	0.0	0.0	0.8125	0.0
3	3	3/8	3/8	6/8	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.75	0.0
3	3	9/16	9/16	6/8	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.25	0.0
3	3	5/8	5/8	6/8	3	1	I64				Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3	-2	0	4	0.0	0.0	0.5	0.0
4	4	0	0	6/8	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.5	0.0
4	4	1/8	1/8	6/8	3	1	I				Eb	I		I	I							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
4	4	1/4	1/4	6/8	3	1	I64				Eb	I		I64	I		64					M	0	0	-2, -3, 1		-3	-2	0	4	0.0	0.0	0.5	0.0
4	4	3/8	3/8	6/8	3	1	V7				Eb	I		V7	V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	6	0.0	0.0	2.25	0.0
5	5	0	0	6/8	3	1	I|IAC}{				Eb	I		I	I					IAC	}{	M	0	0	-3, 1, -2		-3	-3	0	24	0.0	0.0	2.0625	0.0
6	6	0	0	6/8	3	1	I6				Eb	I		I6	I		6					M	0	0	1, -2, -3		-3	1	0	24	0.0	0.0	2.3125	0.0
