mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	0.5	0	0	6/8	3	1	1/8	1/8	1		1	43	G2	2	5
1	1	0	0	3.0	0	0	6/8	3	2	3/4	1/2	3/2		1	43	G2	2	9
1	1	1/2	1/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		2	50	D3	3	6
1	1	1/2	1/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	0
1	1	1/2	1/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	0
1	1	1	1	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		2	62	D4	4	7
1	1	1	1	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	70	Bb4	4	1
1	1	3/2	3/2	1.5	3/8	3/8	6/8	3	1	3/8	1/4	3/2		0	60	C4	4	8
1	1	3/2	3/2	1.5	3/8	3/8	6/8	3	1	3/8	1/4	3/2		2	62	D4	4	8
1	1	3/2	3/2	1.5	3/8	3/8	6/8	2	2	3/8	1/4	3/2		6	66	F#4	4	4
1	1	3/2	3/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-2	70	Bb4	4	2
1	1	5/2	5/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	69	A4	4	3
2	2	3	3	0.5	0	0	6/8	3	1	1/8	1/8	1		1	43	G2	2	14
2	2	3	3	3.0	0	0	6/8	3	2	3/4	1/2	3/2		1	43	G2	2	19
2	2	7/2	7/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		3	57	A3	3	15
2	2	7/2	7/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	10
2	2	7/2	7/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		6	66	F#4	4	10
2	2	4	4	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		0	60	C4	4	16
2	2	4	4	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		6	66	F#4	4	11
2	2	4	4	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-3	75	Eb5	5	11
2	2	9/2	9/2	1.0	3/8	3/8	6/8	3	1	1/4	1/4	1		3	57	A3	3	17
2	2	9/2	9/2	1.0	3/8	3/8	6/8	3	1	1/4	1/4	1		0	60	C4	4	17
2	2	9/2	9/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		6	66	F#4	4	12
2	2	9/2	9/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-3	75	Eb5	5	12
2	2	11/2	11/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		-2	58	Bb3	3	18
2	2	11/2	11/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		2	62	D4	4	18
2	2	11/2	11/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	67	G4	4	13
2	2	11/2	11/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	74	D5	5	13
3	3	6	6	0.5	0	0	6/8	3	1	1/8	1/8	1		1	43	G2	2	26
3	3	13/2	13/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		5	59	B3	3	27
3	3	13/2	13/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-1	65	F4	4	20
3	3	13/2	13/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	20
3	3	13/2	13/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		2	74	D5	5	20
3	3	7	7	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-1	65	F4	4	28
