mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0.5	0	0	6/8	3	1	1/8	1/8	1		-5	37	Db2	2	5
1	1	1/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		-5	49	Db3	3	6
1	1	1	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-4	56	Ab3	3	7
1	1	1	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-5	61	Db4	4	7
1	1	1	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	65	F4	4	1
1	1	1	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	1
1	1	3/2	0.5	3/8	3/8	6/8	3	1	1/8	1/8	1		-2	58	Bb3	3	8
1	1	3/2	0.5	3/8	3/8	6/8	3	1	1/8	1/8	1		-5	61	Db4	4	8
1	1	3/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-6	66	Gb4	4	2
1	1	3/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	2
1	1	2	0.5	1/2	1/2	6/8	3	1	1/8	1/8	1		-2	58	Bb3	3	9
1	1	2	0.5	1/2	1/2	6/8	3	1	1/8	1/8	1		-5	61	Db4	4	9
1	1	2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-6	66	Gb4	4	3
1	1	2	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	3
1	1	5/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		-4	56	Ab3	3	10
1	1	5/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		-5	61	Db4	4	10
1	1	5/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	65	F4	4	4
1	1	5/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		-4	68	Ab4	4	0
1	1	5/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	4
2	2	3	0.5	0	0	6/8	3	1	1/8	1/8	1		-6	54	Gb3	3	21
2	2	3	0.5	0	0	6/8	3	1	1/8	1/8	1		-4	56	Ab3	3	21
2	2	3	0.5	0	0	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	15
2	2	3	0.5	0	0	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	15
2	2	3	1.0	0	0	6/8	1	1	1/4	1/4	1		-4	68	Ab4	4	11
2	2	7/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		-6	54	Gb3	3	22
2	2	7/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		-4	56	Ab3	3	22
2	2	7/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	16
2	2	7/2	0.5	1/8	1/8	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	16
2	2	4	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-1	53	F3	3	23
2	2	4	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-4	56	Ab3	3	23
2	2	4	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-5	61	Db4	4	17
2	2	4	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		-4	68	Ab4	4	12
2	2	4	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	17
2	2	9/2	0.5	3/8	3/8	6/8	3	1	1/8	1/8	1		-4	44	Ab2	2	24
2	2	9/2	0.5	3/8	3/8	6/8	3	1	1/8	1/8	1		-3	51	Eb3	3	24
2	2	9/2	0.5	3/8	3/8	6/8	3	1	1/8	1/8	1		-6	54	Gb3	3	24
2	2	9/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	18
2	2	9/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	18
2	2	9/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		-4	68	Ab4	4	13
2	2	5	0.5	1/2	1/2	6/8	3	1	1/8	1/8	1		-4	44	Ab2	2	25
2	2	5	0.5	1/2	1/2	6/8	3	1	1/8	1/8	1		-5	49	Db3	3	25
2	2	5	0.5	1/2	1/2	6/8	3	1	1/8	1/8	1		-1	53	F3	3	25
2	2	5	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	19
2	2	5	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	19
2	2	11/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		-4	44	Ab2	2	26
2	2	11/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		-3	51	Eb3	3	26
2	2	11/2	0.5	5/8	5/8	6/8	3	1	1/8	1/8	1		-6	54	Gb3	3	26
2	2	11/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	20
2	2	11/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		-3	63	Eb4	4	14
2	2	11/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-4	68	Ab4	4	20
3	3	6	0.5	0	0	6/8	3	1	1/8	1/8	1		-5	37	Db2	2	34
3	3	6	1.0	0	0	6/8	1	1	1/4	1/4	1		-6	66	Gb4	4	27
3	3	13/2	0.5	1/8	1/8	6/8	3	1	1/8	1/8	1		-5	49	Db3	3	35
3	3	7	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-4	56	Ab3	3	36
3	3	7	0.5	1/4	1/4	6/8	3	1	1/8	1/8	1		-5	61	Db4	4	36
