mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5	0	7/8	4/4	1	1	1/8	1/8	1		1	67	G4	4	0
2	1	1/2	0.3333333333333333	0	0	4/4	3	1	1/12	1/8	2/3		-3	39	Eb2	2	23
2	1	1/2	1.5	0	0	4/4	1	1	3/8	1/4	3/2		1	67	G4	4	1
2	1	5/6	0.3333333333333333	1/12	1/12	4/4	3	1	1/12	1/8	2/3		-3	51	Eb3	3	24
2	1	5/6	0.3333333333333333	1/12	1/12	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	12
2	1	5/6	0.3333333333333333	1/12	1/12	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	12
2	1	5/6	0.6666666666666666	1/12	1/12	4/4	2	1	1/6	1/4	2/3		1	67	G4	4	6
2	1	7/6	0.3333333333333333	1/6	1/6	4/4	3	1	1/12	1/8	2/3		-3	51	Eb3	3	25
2	1	7/6	0.3333333333333333	1/6	1/6	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	13
2	1	7/6	0.3333333333333333	1/6	1/6	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	13
2	1	3/2	0.3333333333333333	1/4	1/4	4/4	3	1	1/12	1/8	2/3		-3	51	Eb3	3	26
2	1	3/2	0.3333333333333333	1/4	1/4	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	14
2	1	3/2	0.3333333333333333	1/4	1/4	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	14
2	1	3/2	0.5	1/4	1/4	4/4	2	1	1/8	1/8	1		1	67	G4	4	7
2	1	11/6	0.3333333333333333	1/3	1/3	4/4	3	1	1/12	1/8	2/3		-3	51	Eb3	3	27
2	1	11/6	0.3333333333333333	1/3	1/3	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	15
2	1	11/6	0.3333333333333333	1/3	1/3	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	15
2	1	2	0.5	3/8	3/8	4/4	1	1	1/8	1/8	1		-4	68	Ab4	4	2
2	1	2	0.5	3/8	3/8	4/4	2	1	1/8	1/8	1		-4	68	Ab4	4	8
2	1	13/6	0.3333333333333333	5/12	5/12	4/4	3	1	1/12	1/8	2/3		-3	51	Eb3	3	28
2	1	13/6	0.3333333333333333	5/12	5/12	4/4	3	1	1/12	1/8	2/3		-1	53	F3	3	28
2	1	13/6	0.3333333333333333	5/12	5/12	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	16
2	1	13/6	0.3333333333333333	5/12	5/12	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	16
2	1	5/2	0.3333333333333333	1/2	1/2	4/4	3	2	1/12	1/8	2/3		-3	51	Eb3	3	32
2	1	5/2	1.0	1/2	1/2	4/4	3	1	1/4	1/4	1		1	55	G3	3	29
2	1	5/2	0.3333333333333333	1/2	1/2	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	17
2	1	5/2	0.3333333333333333	1/2	1/2	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	17
2	1	5/2	1.0	1/2	1/2	4/4	1	1	1/4	1/4	1		-2	70	Bb4	4	3
2	1	5/2	1.0	1/2	1/2	4/4	2	1	1/4	1/4	1		-2	70	Bb4	4	9
2	1	17/6	0.3333333333333333	7/12	7/12	4/4	3	2	1/12	1/8	2/3		-3	51	Eb3	3	33
2	1	17/6	0.3333333333333333	7/12	7/12	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	18
2	1	17/6	0.3333333333333333	7/12	7/12	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	18
2	1	19/6	0.3333333333333333	2/3	2/3	4/4	3	2	1/12	1/8	2/3		-3	51	Eb3	3	34
2	1	19/6	0.3333333333333333	2/3	2/3	4/4	2	2	1/12	1/8	2/3		-2	58	Bb3	3	19
2	1	19/6	0.3333333333333333	2/3	2/3	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	19
2	1	7/2	0.3333333333333333	3/4	3/4	4/4	3	2	1/12	1/8	2/3		-3	51	Eb3	3	35
2	1	7/2	0.5	3/4	3/4	4/4	3	1	1/8	1/8	1		-4	56	Ab3	3	30
2	1	7/2	0.3333333333333333	3/4	3/4	4/4	2	2	1/12	1/8	2/3		-3	63	Eb4	4	20
2	1	7/2	0.5	3/4	3/4	4/4	1	1	1/8	1/8	1		0	72	C5	5	4
2	1	7/2	0.5	3/4	3/4	4/4	2	1	1/8	1/8	1		0	72	C5	5	10
